Project_Name,Project_URL,Project_Hash,Test_id,Detected,Have_Patch,OD_Type,Polluter_or_Setter,Cleaner
odinweb,https://github.com/python-odin/odinweb,198424133584acc18cb41c8d18d91f803abc810f,tests/test_containers.py::TestApiInterfaceBase::test_dispatch__exceptions[error1-400],TRUE,FALSE,victim,TRUE,FALSE
odinweb,https://github.com/python-odin/odinweb,198424133584acc18cb41c8d18d91f803abc810f,tests/test_containers.py::TestApiInterfaceBase::test_dispatch__exceptions[error2-400],TRUE,FALSE,victim,TRUE,FALSE
odinweb,https://github.com/python-odin/odinweb,198424133584acc18cb41c8d18d91f803abc810f,tests/test_containers.py::TestApiInterfaceBase::test_dispatch__exceptions[error5-500],TRUE,FALSE,victim,TRUE,FALSE
odinweb,https://github.com/python-odin/odinweb,198424133584acc18cb41c8d18d91f803abc810f,tests/test_containers.py::TestApiInterfaceBase::test_dispatch__invalid_headers[r1-406-URI not available in preferred format],TRUE,FALSE,victim,FALSE,FALSE
odinweb,https://github.com/python-odin/odinweb,198424133584acc18cb41c8d18d91f803abc810f,tests/test_containers.py::TestApiInterfaceBase::test_dispatch__invalid_headers[r2-405-Specified method is invalid for this resource],TRUE,FALSE,victim,FALSE,FALSE
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx[123],TRUE,FALSE,victim,TRUE,FALSE
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx[1],TRUE,FALSE,victim,TRUE,FALSE
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx[hola],TRUE,FALSE,victim,TRUE,FALSE
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx_context[111],TRUE,FALSE,victim,TRUE,FALSE
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx_context[321],TRUE,FALSE,victim,TRUE,FALSE
plcx,https://github.com/Cognexa/plcx,2756c0ba78c4c9e572d95ba002708957bc55d4fa,plcx/tests/comm/test_client.py::test_clientx_context[hi],TRUE,FALSE,victim,TRUE,FALSE
pydu,https://github.com/Prodesire/pydu,4a1c2f15f7274d5079fb08b02ab1dbe08c0cefef,tests/test_misc.py::TestSuperLen::test_file[rb-0],FALSE,FALSE,passed,FALSE,FALSE
pyeventdispatcher,https://github.com/whisller/pyeventdispatcher,5382e5e8578dea89a76481e15d410d516999055a,test/test_pyeventdispatcher.py::TestRegister::test_it_allows_to_register[<lambda>],TRUE,FALSE,victim,FALSE,FALSE
pyeventdispatcher,https://github.com/whisller/pyeventdispatcher,5382e5e8578dea89a76481e15d410d516999055a,test/test_pyeventdispatcher.py::TestRegister::test_it_allows_to_register[call_on_event],TRUE,FALSE,victim,FALSE,FALSE
pyeventdispatcher,https://github.com/whisller/pyeventdispatcher,5382e5e8578dea89a76481e15d410d516999055a,test/test_pyeventdispatcher.py::TestRegister::test_listeners_executed_in_order[to_register0-First\nSecond\n],TRUE,FALSE,victim,FALSE,FALSE
pyeventdispatcher,https://github.com/whisller/pyeventdispatcher,5382e5e8578dea89a76481e15d410d516999055a,test/test_pyeventdispatcher.py::TestRegister::test_listeners_executed_in_order[to_register1-Second\nFirst\n],TRUE,FALSE,victim,FALSE,FALSE
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[GeneralOptimizerPSO],TRUE,TRUE,victim,TRUE,TRUE
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[GlobalBestPSO],TRUE,TRUE,victim,TRUE,TRUE
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_ftol_effect[LocalBestPSO],TRUE,TRUE,victim,TRUE,TRUE
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[GeneralOptimizerPSO],TRUE,TRUE,victim,TRUE,TRUE
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[GlobalBestPSO],TRUE,TRUE,victim,TRUE,TRUE
pyswarms,https://github.com/ljvmiranda921/pyswarms,08756526f39699eef28e515cac2ead17cef55710,tests/optimizers/test_tolerance.py::TestToleranceOptions::test_no_ftol[LocalBestPSO],TRUE,TRUE,victim,TRUE,TRUE
pytest-subtests,https://github.com/pytest-dev/pytest-subtests,96fc692a151f0709bf8ee209f8ce5d37b035f076,tests/test_subtests.py::TestSubTest::test_simple_terminal_verbose[unittest],FALSE,FALSE,passed,FALSE,FALSE
python-ansel,https://github.com/haney/python-ansel,afb2b28d8595beeb1f87e355b611f01e13b8e664,tests/test_incremental.py::test_decode_invalid_raising_error_handler[+],TRUE,FALSE,brittle,TRUE,
python-dugong,https://github.com/python-dugong/python-dugong,00dd4d5aab6eddb116cace2829a9f93bda153664,test/test_dugong.py::test_smallbuffer[plain-103],FALSE,FALSE,failed,FALSE,FALSE
python-protobix,https://github.com/jbfavre/python-protobix,96b7095a9c2485c9e1bdba098b7d82b93f91acb1,tests/test_memory_leak.py::test_long_run_for_memory_leak[items-2],FALSE,FALSE,passed,FALSE,FALSE
pyvesync_v2,https://github.com/webdjoe/pyvesync_v2,a5677b0599912fbc6dcc6604b0342e1edec92de1,src/tests/test_vesync_login.py::test_login[sam@mail.com-pass-correct],FALSE,FALSE,passed,FALSE,FALSE
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/repos/test_pypi.py::test_python_requires_wheel_tags[https://pypi.org/numpy-1.16.3-cp37-cp37m-manylinux1_x86_64.whl#sha256=HASH],TRUE,FALSE,victim,FALSE,FALSE
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/repos/test_pypi.py::test_python_requires_wheel_tags[https://pypi.org/numpy-1.16.3-cp37-cp37m-win_amd64.whl#sha256=HASH],TRUE,FALSE,victim,FALSE,FALSE
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/repos/test_pypi.py::test_python_requires_wheel_tags[https://pypi.org/numpy-1.16.3.zip#sha256=HASH],TRUE,FALSE,victim,FALSE,FALSE
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/test_extractor.py::test_extractor[mock_targz],TRUE,FALSE,victim,FALSE,FALSE
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/test_extractor.py::test_extractor[mock_zip0],TRUE,FALSE,victim,FALSE,FALSE
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/test_extractor.py::test_extractor[mock_zip1],TRUE,FALSE,victim,FALSE,FALSE
qer,https://github.com/sputt/qer,c77e6777967ee660447beb9522c867a7233ef78d,tests/test_metadata.py::test_source_dist[file-iter-7.2.0-file-iter-7.2.0-None-mock_zip],FALSE,FALSE,passed,FALSE,FALSE
rarfile,https://github.com/markokr/rarfile,65810aceeb872ed61ec14cb615ed12feefbbb89e,test/test_extract.py::test_readonly[test/files/rar5-readonly-win.rar],FALSE,FALSE,failed,FALSE,FALSE
rarfile,https://github.com/markokr/rarfile,65810aceeb872ed61ec14cb615ed12feefbbb89e,test/test_extract.py::test_symlink[test/files/rar3-symlink-unix.rar],FALSE,FALSE,passed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_dependencies[AsynchronousExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_dependencies[SerialExecutionPolicy],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_dependencies_with_retries[AsynchronousExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_dependencies_with_retries[SerialExecutionPolicy],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_kbd_interrupt_within_test[AsynchronousExecutionPolicy],FALSE,FALSE,passed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_kbd_interrupt_within_test[SerialExecutionPolicy],FALSE,FALSE,passed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_pass_in_retries[AsynchronousExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_pass_in_retries[SerialExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_retries_bad_check[AsynchronousExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_retries_bad_check[SerialExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_retries_good_check[SerialExecutionPolicy],FALSE,FALSE,passed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall[AsynchronousExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall[SerialExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_performance_check[AsynchronousExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_performance_check[SerialExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_prgenv_check[AsynchronousExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_prgenv_check[SerialExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_sanity_check[AsynchronousExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_sanity_check[SerialExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_system_check[AsynchronousExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_runall_skip_system_check[SerialExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_sigterm_handling[AsynchronousExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_sigterm_handling[SerialExecutionPolicy],FALSE,FALSE,passed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_strict_performance_check[AsynchronousExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_policies.py::test_strict_performance_check[SerialExecutionPolicy],TRUE,FALSE,NOD,FALSE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel[local],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_before_submit[local],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_before_submit[pbs],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_before_submit[slurm],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_before_submit[squeue],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_before_submit[torque],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_term_ignore[local],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_cancel_with_grace[local],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_constraint[slurm],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_constraint[squeue],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_multiple_constraints[slurm],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_multiple_constraints[squeue],FALSE,FALSE,failed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_verbatim_constraint[slurm],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_combined_access_verbatim_constraint[squeue],FALSE,FALSE,failed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_guess_num_tasks[local],FALSE,FALSE,failed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_guess_num_tasks[pbs],FALSE,FALSE,failed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_guess_num_tasks[slurm],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_guess_num_tasks[squeue],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_guess_num_tasks[torque],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_no_empty_lines_in_preamble[pbs],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_no_empty_lines_in_preamble[slurm],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_no_empty_lines_in_preamble[squeue],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_no_empty_lines_in_preamble[torque],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll[local],FALSE,FALSE,failed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll_before_submit[local],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll_before_submit[pbs],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll_before_submit[slurm],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll_before_submit[squeue],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_poll_before_submit[torque],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare[local],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare[pbs],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare[slurm],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare[squeue],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare[torque],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_no_exclusive[slurm],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_no_exclusive[squeue],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_no_smt[slurm],FALSE,FALSE,failed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_no_smt[squeue],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_with_smt[slurm],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_with_smt[squeue],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_without_smt[slurm],FALSE,FALSE,failed,FALSE,FALSE
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_prepare_without_smt[squeue],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_submit[local],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_submit_timelimit[local],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_wait_before_submit[local],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_wait_before_submit[pbs],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_wait_before_submit[slurm],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_wait_before_submit[squeue],TRUE,FALSE,brittle,TRUE,
reframe,https://github.com/eth-cscs/reframe,576eb3f1dcc015d1e6d7a10602c748d4f810da68,unittests/test_schedulers.py::test_wait_before_submit[torque],TRUE,FALSE,brittle,TRUE,
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_cached[app1],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_cached[app3],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_cached[app4],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_children[app3],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_children[app4],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_get_or_compute[app0],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_get_or_compute[app1],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_get_or_compute[app2],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_get_or_compute[app4],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_init_app[app2],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_init_app[app3],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate[app0],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate[app2],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate[app3],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate[app4],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_connections[app2],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_connections[app3],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_on[app1],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_on[app2],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_on[app3],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_invalidate_region[app0],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_items[app3],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_items[app4],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_iter[app0],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_iter[app1],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_iter[app4],FALSE,FALSE,failed,FALSE,FALSE
region_cache,https://github.com/Teamworksapp/region_cache,8b2ae3ce4bb348c23a84d5fec546609e80579b94,tests/test_region_cache.py::test_reconnect_backoff[app1],FALSE,FALSE,failed,FALSE,FALSE
